date,series_id,value
1999-05-06,BAMLC0A0CM,1.03
1999-05-07,BAMLC0A0CM,1.03
1999-05-10,BAMLC0A0CM,1.02
1999-05-11,BAMLC0A0CM,1.02
1999-05-12,BAMLC0A0CM,1.02
1999-05-13,BAMLC0A0CM,1.02
1999-05-14,BAMLC0A0CM,1.02
1999-05-17,BAMLC0A0CM,1.01
1999-05-18,BAMLC0A0CM,0.96
1999-05-19,BAMLC0A0CM,1.02
1999-05-20,BAMLC0A0CM,1.05
1999-05-21,BAMLC0A0CM,1.04
1999-05-24,BAMLC0A0CM,1.03
